quarter,saron_libor_splice,true_snb_rate,forward_rate,log_cpi,log_inflation_diff,yoy_inf,lag_rate,log_gdp,gdp_gap,12m_interest_forecast,inf_gap
2013 Q4,NA,0.019,1.904416967552976,463.68885957042335,-0.1690851754140965,-0.04098168113246814,0.01933333333333333,12.001703839263831,-0.17774757418195677,20.913962885714298,-1.0409816811324681
2014 Q1,NA,0.020666666666666667,1.7220027502384088,463.6769276653089,-0.047727620457749254,-0.03225385640668321,0.019,12.006360914379453,-0.15316579044598377,19.024625,-1.0322538564066832
2014 Q2,NA,0.012333333333333333,1.431852056832117,463.67730870593016,0.0015241624851114466,0.1572992978038812,0.020666666666666667,12.012972783199722,0.0636159395183894,9.742924370588241,-0.8427007021961188
2014 Q3,NA,0.013999999999999999,1.08387640077919,463.6974579662062,0.08059704110401356,-0.03367289807068019,0.012333333333333333,12.020569601306045,0.3766123349895684,16.8146703307692,-1.0336728980706802
2014 Q4,NA,-0.015666666666666666,0.9080958354593808,463.54621652340626,-0.6049657711997725,-0.14264304701709918,0.013999999999999999,12.027488115676892,0.6204574949897601,5.86469173157895,-1.1426430470170992
2015 Q1,NA,-0.8393333333333333,0.46565951068607464,462.95709301734985,-2.356494024225597,-0.7198346479590612,-0.015666666666666666,12.027030293879436,0.12607219470231726,-49.4642857125,-1.7198346479590612
2015 Q2,NA,-0.7903333333333333,0.5644882354698917,462.54966912098456,-1.6296955854610218,-1.1276395849455945,-0.8393333333333333,12.028702408802971,-0.15558004441180304,-60.1612244928571,-2.1276395849455945
2015 Q3,NA,-0.732,0.38859057500578353,462.3150998110813,-0.9382772396129724,-1.382358155124841,-0.7903333333333333,12.03566584336065,0.09189650637273072,-55.7714107125,-2.382358155124841
2015 Q4,NA,-0.7733333333333333,0.3036198675590388,462.2173731946241,-0.3909064658291328,-1.328843328782181,-0.732,12.043110204485368,0.38781721528291857,-62.811111111111096,-2.328843328782181
2016 Q1,NA,-0.7636,0.03204473137690862,461.97913423258615,-0.9529558481517597,-0.9779587847637217,-0.7733333333333333,12.04642824739267,0.2717548434947342,-53.957983194117595,-1.9779587847637217
2016 Q2,NA,-0.7481333333333333,0.12997332285881918,462.11137595428556,0.5289668867977326,-0.43829316669903307,-0.7636,12.049288287356978,0.11059577231175134,-71.347380952381,-1.438293166699033
2016 Q3,NA,-0.7446666666666667,-0.14231950198831572,462.13048139723344,0.07642177179150167,-0.18461841384791455,-0.7481333333333333,12.05162874436155,-0.10193299285565863,-67.4481875,-1.1846184138479146
2016 Q4,NA,-0.7360666666666666,0.27839308521288386,462.0863389651899,-0.17656972817405858,-0.131034229434146,-0.7446666666666667,12.052040297411247,-0.5069476667944162,-66.58176923076921,-1.131034229434146
2017 Q1,NA,-0.7281333333333333,0.40349021968156445,462.4474584611754,1.4444779839418942,0.4683242285892675,-0.7360666666666666,12.054613045675309,-0.6955587397336076,-69.262625,-0.5316757714107325
2017 Q2,NA,-0.7298666666666667,0.4077906547856743,462.4951314911506,0.19069211990085932,0.38375553686504915,-0.7281333333333333,12.062803048330345,-0.32196385887298473,-57.278125,-0.6162444631349508
2017 Q3,NA,-0.7259333333333333,0.4736868184327392,462.59057303964187,0.3817661939649497,0.46009164240841116,-0.7298666666666667,12.070608447523837,0.01428234988692283,-65.23,-0.5399083575915888
2017 Q4,NA,-0.7416666666666667,0.4007806531090452,462.88900417914346,1.193724558006437,0.8026652139535351,-0.7259333333333333,12.080634048776215,0.5744928253523577,-59.0161764705882,-0.19733478604646493
2018 Q1,NA,-0.7416666666666667,0.6615749754997753,463.1721366804559,1.1325300052497767,0.7246782192805057,-0.7416666666666667,12.090940222332923,1.165528052362206,-50.534530700000005,-0.2753217807194943
2018 Q2,NA,-0.7315333333333334,0.5685201290439295,463.45790932003325,1.1430905583093676,0.9627778288826327,-0.7416666666666667,12.098404010568407,1.4755566706396088,-47.146125,-0.03722217111736725
2018 Q3,NA,-0.7306666666666667,0.4953886371337794,463.6846970811556,0.907151044489396,1.0941240415137443,-0.7315333333333334,12.097034166337409,0.9051899129047931,-48.421052631578895,0.09412404151374432
2018 Q4,NA,-0.7323333333333333,0.44090259287460726,463.8098562548147,0.5006366946364693,0.9208520756712524,-0.7306666666666667,12.102266812066631,0.9968537461548194,-54.6520336375,-0.07914792432874762
2019 Q1,NA,-0.7136,0.1369557661278738,463.7727612257047,-0.1483801164400944,0.6006245452487846,-0.7323333333333333,12.104173093241121,0.755910699525564,-63.0629990823529,-0.3993754547512154
2019 Q2,NA,-0.7174666666666667,0.005630222610782573,464.13434137298816,1.446320589133876,0.6764320529549117,-0.7136,12.110801347954077,0.9848195293767287,-59.599999999999994,-0.3235679470450883
2019 Q3,NA,-0.7955333333333333,-0.5293298662407426,463.92200846593073,-0.8493316282297769,0.23731138477511848,-0.7174666666666667,12.113788343374305,0.8444094554416279,-62.5555555555556,-0.7626886152248815
2019 Q4,NA,-0.7235333333333334,-0.29417269197509566,463.7528600655729,-0.676593601431108,-0.05699618924177585,-0.7955333333333333,12.115846691282568,0.6024786464434335,-70.9093277944444,-1.0569961892417759
2020 Q1,NA,-0.6935333333333333,-0.48208826600757426,463.6048440863966,-0.5920639167051434,-0.1679171393080381,-0.7235333333333334,12.104981972252643,-0.944405605503209,-79.48571428571431,-1.167917139308038
2020 Q2,NA,-0.6367333333333334,-0.2893540526013316,462.95286851103185,-2.6079023014592195,-1.181472861956312,-0.6935333333333333,12.039197752263448,-8.000254016923284,-73.20975944375,-2.181472861956312
2020 Q3,NA,-0.7352666666666666,-0.2601746798845469,463.03901435116427,0.3445833605297821,-0.8829941147664222,-0.6367333333333334,12.09822530205642,-2.595716574586419,-72.1466489230769,-1.8829941147664222
2020 Q4,NA,-0.7714666666666666,-0.31927043072120054,463.1021795300553,0.2526607155640903,-0.6506805355176226,-0.7352666666666666,12.107325053737078,-2.203526970093687,-73.5098307692308,-1.6506805355176226
2021 Q1,NA,-0.7245416666666666,-0.01238201689846008,463.1685404307021,0.2654436025871121,-0.43630365569455876,-0.7714666666666666,12.11321932469191,-2.1486080440900523,-66.0070736272727,-1.4363036556945588
2021 Q2,NA,-0.724405,0.19139016321693497,463.41710292165976,0.9942499638306401,0.46423441062790616,-0.7245416666666666,12.138657006358052,-0.1518480277992013,-73.1938754571429,-0.5357655893720938
2021 Q3,NA,-0.7058303333333333,0.007587566572978914,463.8497058316177,1.730411639831786,0.8106914804534071,-0.724405,12.158486868066591,1.2771955169775508,-70.89999999999999,-0.1893085195465929
2021 Q4,NA,-0.6864656666666666,0.13506746848708967,464.58355709150584,2.9354050395525633,1.4813775614505253,-0.7058303333333333,12.16857406298065,1.7306983166600307,-66.06444921875,0.48137756145052535
2022 Q1,NA,-0.698908,0.6440043072154733,465.1937153243954,2.4406329315581843,2.0251748936932934,-0.6864656666666666,12.170817346909116,1.403398115046434,-41.8,1.0251748936932934
2022 Q2,NA,-0.5297803333333333,1.3643306834189164,466.3173412037487,4.494503517413406,2.900238282088985,-0.698908,12.17778875505207,1.5562789086062179,15.2,1.900238282088985
2022 Q3,0.015752333333333323,0.015752333333333323,1.0666893988917328,467.1396993926052,3.2894327554259917,3.2899935609875364,-0.5297803333333333,12.182765677971345,1.5199831061622195,112.99999999999999,2.2899935609875364
