quarter,5y_cpi_forecast,cpi,reer_eu_ppi,gdp,log_gdp,ex_av,ex_eoq,ppi_eur_idx,ppi_ch_idx,REER_CREA,log_inflation_diff,lag_log_inflation_diff
2014 Q4,NA,103.08765423412667,106.86036666666666,167290.669722024,12.027488115676892,1.2042666666666666,1.20253,99.10872449647597,105.7207,1.2855292929958533,-0.6444262029805969,0.27242590478309126
2015 Q1,1.13076923076923,102.47322165181467,119.51613333333334,167214.097936368,12.027030293879436,1.0738333333333334,1.04547,97.65936489364222,104.76893333333334,1.115820181899647,-2.3912504149244285,-0.6444262029805969
2015 Q2,1.01,102.026088513987,119.81136666666667,167493.93301796,12.028702408802971,1.0409333333333333,1.03768,98.3037618186455,102.35123333333334,1.0780930376333384,-1.7491847772053148,-2.3912504149244285
2015 Q3,0.945454545454545,101.82075056121,116.34556666666667,168664.336343476,12.03566584336065,1.0729333333333333,1.09255,97.10210238448519,101.42356666666667,1.14614905719806,-0.8058521708147026,-1.7491847772053148
2015 Q4,1.05333333333333,101.728391766422,116.26083333333334,169924.619754245,12.043110204485368,1.0846333333333333,1.08169,95.88792455707826,101.5894,1.1502453284631418,-0.36299362432146154,-0.8058521708147026
2016 Q1,1.15625,101.45908553003866,116.35666666666667,170489.373353801,12.04642824739267,1.0957,1.09356,93.95671260796921,101.0577,1.1744434542479887,-1.0603267392816917,-0.36299362432146154
2016 Q2,1.10072492928571,101.60952765724234,116.45870000000001,170977.67772724,12.049288287356978,1.0962,1.08836,94.59466759218132,101.3993,1.1600168443894323,0.592675164776324,-1.0603267392816917
2016 Q3,1.05540277777778,101.62300597530466,116.29933333333334,171378.312281796,12.05162874436155,1.0888333333333333,1.08288,95.27175580937168,101.23523333333333,1.1506148495787258,0.05305574984930672,0.592675164776324
2016 Q4,1.06307692307692,101.58792528503933,115.9491,171448.858064538,12.052040297411247,1.0798666666666668,1.07371,96.34198024495196,101.25406666666666,1.1204300312736373,-0.13810552570667767,0.05305574984930672
2017 Q1,1.234084,101.94244103065833,115.58956666666667,171890.520716294,12.054613045675309,1.0692666666666666,1.06958,97.76532866595612,101.4133,1.110484324079076,1.3934671688289768,-0.13810552570667767
2017 Q2,1.20588235294118,102.00206211873834,113.82346666666666,173304.085184347,12.062803048330345,1.0831666666666666,1.09297,97.80376777321885,100.96273333333333,1.1289638908240325,0.2338718184908828,1.3934671688289768
2017 Q3,1.1,102.095368906396,109.33323333333334,174662.085724644,12.070608447523837,1.1306,1.14531,97.59259364490168,100.82923333333335,1.1832328882292984,0.3657343208661956,0.2338718184908828
2017 Q4,1.17028388888889,102.39607005372967,106.2479,176421.985435405,12.080634048776215,1.1624999999999999,1.16905,98.61531645214775,101.58603333333333,1.201668098632164,1.1763871019748962,0.3657343208661956
2018 Q1,1.15214285714286,102.68944351938167,106.21346666666666,178249.622833449,12.090940222332923,1.1650333333333334,1.1752,99.39019306816196,102.3713,1.2104657936430818,1.1443954695856462,1.1763871019748962
2018 Q2,1.30377848175,102.98723249012333,104.5818,179585.017623939,12.098404010568407,1.1740966666666668,1.15714,100.6852485141852,102.62726666666667,1.1737999776465686,1.1582807913917748,1.1443954695856462
2018 Q3,1.17910526315789,103.22288283623467,106.3452,179339.182539901,12.097034166337409,1.1437566666666668,1.13493,102.02349015147273,102.7789,1.1377572663674003,0.91421489510779,1.1582807913917748
2018 Q4,1.17684210526316,103.35166540077734,106.5225,180280.060441052,12.102266812066631,1.1360933333333334,1.1265,102.69875641110994,102.4275,1.127746068881852,0.4987355211977018,0.91421489510779
2019 Q1,1.16161111111111,103.29963889315033,106.78359999999999,180624.052695216,12.104173093241121,1.1325466666666668,1.11686,102.23327164273259,101.92006666666667,1.114030484271705,-0.2014079084723619,0.4987355211977018
