structure,type,seas_adj,date,value
mining,nom,csa,2017-10-01,185.581329799175
mining,nom,csa,2018-01-01,191.994673550553
mining,nom,csa,2018-04-01,194.460881803941
mining,nom,csa,2018-07-01,194.95261351624
mining,nom,csa,2018-10-01,198.228170135146
mining,nom,csa,2019-01-01,197.528824380196
mining,nom,csa,2019-04-01,194.710254994078
mining,nom,csa,2019-07-01,192.944666555946
mining,nom,csa,2019-10-01,190.951050635185
mining,nom,csa,2020-01-01,190.322375078722
mining,nom,csa,2020-04-01,188.655174120152
mining,nom,csa,2020-07-01,189.24255076389
mining,nom,csa,2020-10-01,187.452154261166
mining,nom,csa,2021-01-01,189.691664088699
mining,nom,csa,2021-04-01,185.626634880637
mining,nom,csa,2021-07-01,183.480212512084
mining,nom,csa,2021-10-01,177.029901522494
mining,nom,csa,2022-01-01,171.874380533232
mining,nom,csa,2022-04-01,164.292735500815
mining,nom,csa,2022-07-01,159.93653580795
mining,nom,csa,2022-10-01,158.099221674344
mining,nom,csa,2023-01-01,167.72989394562
mining,nom,csa,2023-04-01,170.33885702469
mining,nom,csa,2023-07-01,168.796237785748
mining,nom,csa,2023-10-01,169.773341348757
mining,nom,csa,2024-01-01,180.032842952615
mining,nom,csa,2024-04-01,170.481464758133
mining,nom,csa,2024-07-01,172.635700802103
mining,nom,csa,2024-10-01,176.24296344675
mining,nom,csa,2025-01-01,178.037966518702
mining,nom,csa,2025-04-01,178.41171087139
mining,nom,csa,2025-07-01,179.575519988015
mining,nom,csa,2025-10-01,185.870436491565
mining,nom,csa,2026-01-01,186.799974999739
manu,nom,csa,1990-01-01,18186.3953428295
manu,nom,csa,1990-04-01,18482.0012806557
manu,nom,csa,1990-07-01,18524.0232684947
manu,nom,csa,1990-10-01,18691.6925578862
manu,nom,csa,1991-01-01,19027.8735072185
manu,nom,csa,1991-04-01,19160.399104976
manu,nom,csa,1991-07-01,19298.0882782733
manu,nom,csa,1991-10-01,19364.7936397051
manu,nom,csa,1992-01-01,19504.2073167384
manu,nom,csa,1992-04-01,19367.4870008266
manu,nom,csa,1992-07-01,19257.6787325901
manu,nom,csa,1992-10-01,19088.8628528908
manu,nom,csa,1993-01-01,19212.0818156325
manu,nom,csa,1993-04-01,19409.4281404559
manu,nom,csa,1993-07-01,19546.2204125747
manu,nom,csa,1993-10-01,19838.760251633
manu,nom,csa,1994-01-01,20309.9788521075
manu,nom,csa,1994-04-01,20328.931071089
manu,nom,csa,1994-07-01,20501.9180771085
manu,nom,csa,1994-10-01,20597.5903500692
manu,nom,csa,1995-01-01,20016.9701012823
manu,nom,csa,1995-04-01,20164.4001307877
manu,nom,csa,1995-07-01,20102.8572505519
manu,nom,csa,1995-10-01,19999.3281477654
manu,nom,csa,1996-01-01,20271.9505059665
manu,nom,csa,1996-04-01,19989.9817363341
manu,nom,csa,1996-07-01,19940.6007916351
manu,nom,csa,1996-10-01,19830.7084718198
manu,nom,csa,1997-01-01,20006.1869170275
manu,nom,csa,1997-04-01,20289.7356344171
manu,nom,csa,1997-07-01,20572.935460266
manu,nom,csa,1997-10-01,20679.3567513237
manu,nom,csa,1998-01-01,20656.4803034382
manu,nom,csa,1998-04-01,20866.8259853279
manu,nom,csa,1998-07-01,20726.1266282827
manu,nom,csa,1998-10-01,20252.6186161757
manu,nom,csa,1999-01-01,20541.257061318
manu,nom,csa,1999-04-01,20479.4138563716
manu,nom,csa,1999-07-01,20693.4536995075
manu,nom,csa,1999-10-01,21154.1837748787
manu,nom,csa,2000-01-01,20789.318555392
manu,nom,csa,2000-04-01,20795.9535242101
manu,nom,csa,2000-07-01,21074.2745760654
manu,nom,csa,2000-10-01,21931.1632542973
manu,nom,csa,2001-01-01,22415.6694776744
manu,nom,csa,2001-04-01,22846.4435072267
manu,nom,csa,2001-07-01,22577.7680438255
manu,nom,csa,2001-10-01,22579.4229928116
manu,nom,csa,2002-01-01,22726.2804325278
manu,nom,csa,2002-04-01,23188.6764214302
manu,nom,csa,2002-07-01,23306.8279909976
manu,nom,csa,2002-10-01,23061.8542367247
manu,nom,csa,2003-01-01,22767.6787938683
manu,nom,csa,2003-04-01,22833.0979600459
manu,nom,csa,2003-07-01,23182.8525205433
manu,nom,csa,2003-10-01,23538.6159763732
manu,nom,csa,2004-01-01,23549.092886188
manu,nom,csa,2004-04-01,23750.9316325761
manu,nom,csa,2004-07-01,23728.9134365015
manu,nom,csa,2004-10-01,23912.9043684137
manu,nom,csa,2005-01-01,24142.2860448039
manu,nom,csa,2005-04-01,24991.5069578591
manu,nom,csa,2005-07-01,25332.3190810329
manu,nom,csa,2005-10-01,25744.6411762856
manu,nom,csa,2006-01-01,26321.9127916588
manu,nom,csa,2006-04-01,26794.1804435288
manu,nom,csa,2006-07-01,27208.5878726836
manu,nom,csa,2006-10-01,28112.0370890576
manu,nom,csa,2007-01-01,28451.2928731569
manu,nom,csa,2007-04-01,29061.2371358243
manu,nom,csa,2007-07-01,29477.2069319913
manu,nom,csa,2007-10-01,29743.9252506256
manu,nom,csa,2008-01-01,30229.1659310683
manu,nom,csa,2008-04-01,31415.3287043645
manu,nom,csa,2008-07-01,31196.9593863603
manu,nom,csa,2008-10-01,29424.8039969984
manu,nom,csa,2009-01-01,27822.0842226866
manu,nom,csa,2009-04-01,27783.9438888486
manu,nom,csa,2009-07-01,28261.0247513993
manu,nom,csa,2009-10-01,28497.8740168693
manu,nom,csa,2010-01-01,28797.6502375969
manu,nom,csa,2010-04-01,28967.7656489724
manu,nom,csa,2010-07-01,29191.8685297419
manu,nom,csa,2010-10-01,29567.2454846668
manu,nom,csa,2011-01-01,30185.0921762855
manu,nom,csa,2011-04-01,30519.0019751526
manu,nom,csa,2011-07-01,30002.039224145
manu,nom,csa,2011-10-01,30119.518691906
manu,nom,csa,2012-01-01,30088.3804646915
manu,nom,csa,2012-04-01,29727.7544913538
manu,nom,csa,2012-07-01,30080.6781721168
manu,nom,csa,2012-10-01,30136.2139665114
manu,nom,csa,2013-01-01,30241.2095259379
manu,nom,csa,2013-04-01,30614.8602700694
manu,nom,csa,2013-07-01,31063.9697741007
manu,nom,csa,2013-10-01,30788.2057611489
manu,nom,csa,2014-01-01,30762.4970041022
manu,nom,csa,2014-04-01,31016.4901206106
manu,nom,csa,2014-07-01,31181.223935231
manu,nom,csa,2014-10-01,31014.0172911331
manu,nom,csa,2015-01-01,30264.920028822
manu,nom,csa,2015-04-01,29774.0194894775
manu,nom,csa,2015-07-01,30433.256646466
manu,nom,csa,2015-10-01,30889.9054018586
manu,nom,csa,2016-01-01,31203.6723233802
manu,nom,csa,2016-04-01,31149.4180023767
manu,nom,csa,2016-07-01,31653.92257992
manu,nom,csa,2016-10-01,31589.4322899421
manu,nom,csa,2017-01-01,31754.2640877142
manu,nom,csa,2017-04-01,31844.6888890577
manu,nom,csa,2017-07-01,32005.0074600356
manu,nom,csa,2017-10-01,32655.2687006023
manu,nom,csa,2018-01-01,33209.5742290437
manu,nom,csa,2018-04-01,33463.099598852
manu,nom,csa,2018-07-01,33381.9060537063
manu,nom,csa,2018-10-01,34330.0914762809
manu,nom,csa,2019-01-01,34441.9622280422
manu,nom,csa,2019-04-01,35270.9682788514
manu,nom,csa,2019-07-01,35764.5675391124
manu,nom,csa,2019-10-01,35120.0050666551
manu,nom,csa,2020-01-01,34566.4011616543
manu,nom,csa,2020-04-01,31403.7349328198
manu,nom,csa,2020-07-01,34046.6176046288
manu,nom,csa,2020-10-01,35179.5870786516
manu,nom,csa,2021-01-01,37603.4263778383
manu,nom,csa,2021-04-01,39262.0564987943
manu,nom,csa,2021-07-01,40771.9899214197
manu,nom,csa,2021-10-01,41335.6268986182
manu,nom,csa,2022-01-01,41180.6806075015
manu,nom,csa,2022-04-01,41020.8601395889
manu,nom,csa,2022-07-01,40772.3517514604
manu,nom,csa,2022-10-01,40340.900988511
manu,nom,csa,2023-01-01,41267.0278886556
manu,nom,csa,2023-04-01,40165.3290510671
manu,nom,csa,2023-07-01,40178.4492286934
manu,nom,csa,2023-10-01,39857.1492159001
manu,nom,csa,2024-01-01,39895.7306103032
manu,nom,csa,2024-04-01,40797.0615211399
manu,nom,csa,2024-07-01,40687.9871848545
manu,nom,csa,2024-10-01,41429.9051584533
manu,nom,csa,2025-01-01,42661.3744379213
manu,nom,csa,2025-04-01,41954.9131456747
manu,nom,csa,2025-07-01,39903.8973527509
manu,nom,csa,2025-10-01,39500.0343247446
manu,nom,csa,2026-01-01,39456.9372474483
chem_pharm,nom,csa,1990-01-01,2906.61436123629
chem_pharm,nom,csa,1990-04-01,2932.50790785544
chem_pharm,nom,csa,1990-07-01,2955.10929600496
chem_pharm,nom,csa,1990-10-01,3020.5389649136
chem_pharm,nom,csa,1991-01-01,3084.95964267508
chem_pharm,nom,csa,1991-04-01,3111.64045579221
chem_pharm,nom,csa,1991-07-01,3182.9791579176
chem_pharm,nom,csa,1991-10-01,3278.26337417311
chem_pharm,nom,csa,1992-01-01,3359.15688686012
chem_pharm,nom,csa,1992-04-01,3359.96975584393
chem_pharm,nom,csa,1992-07-01,3364.47549357292
chem_pharm,nom,csa,1992-10-01,3412.59432871218
chem_pharm,nom,csa,1993-01-01,3494.59172312491
chem_pharm,nom,csa,1993-04-01,3588.39849675842
chem_pharm,nom,csa,1993-07-01,3602.11987061602
chem_pharm,nom,csa,1993-10-01,3677.27147360837
chem_pharm,nom,csa,1994-01-01,3813.90148555474
chem_pharm,nom,csa,1994-04-01,3817.91533216963
chem_pharm,nom,csa,1994-07-01,3825.05248355134
chem_pharm,nom,csa,1994-10-01,3873.60665828991
chem_pharm,nom,csa,1995-01-01,3678.9467933205
chem_pharm,nom,csa,1995-04-01,3760.80779060885
chem_pharm,nom,csa,1995-07-01,3837.6014554997
chem_pharm,nom,csa,1995-10-01,3832.13895492209
chem_pharm,nom,csa,1996-01-01,3833.56049775324
chem_pharm,nom,csa,1996-04-01,3811.77352605962
chem_pharm,nom,csa,1996-07-01,3765.82924554668
chem_pharm,nom,csa,1996-10-01,3731.58220932039
chem_pharm,nom,csa,1997-01-01,3780.33599070414
chem_pharm,nom,csa,1997-04-01,3780.36805463165
chem_pharm,nom,csa,1997-07-01,3824.4018171237
chem_pharm,nom,csa,1997-10-01,3941.86707240986
chem_pharm,nom,csa,1998-01-01,4065.79581624987
chem_pharm,nom,csa,1998-04-01,4109.09483953821
chem_pharm,nom,csa,1998-07-01,3995.09122205238
chem_pharm,nom,csa,1998-10-01,3881.08628831949
chem_pharm,nom,csa,1999-01-01,3855.91428092938
chem_pharm,nom,csa,1999-04-01,3853.69825459526
chem_pharm,nom,csa,1999-07-01,4012.42837596198
chem_pharm,nom,csa,1999-10-01,4269.85646554054
chem_pharm,nom,csa,2000-01-01,4149.42383145289
chem_pharm,nom,csa,2000-04-01,4083.5160827778
chem_pharm,nom,csa,2000-07-01,4176.97089380001
chem_pharm,nom,csa,2000-10-01,4298.2664295893
chem_pharm,nom,csa,2001-01-01,4578.73461253516
chem_pharm,nom,csa,2001-04-01,4797.98698101959
chem_pharm,nom,csa,2001-07-01,4796.44302587486
chem_pharm,nom,csa,2001-10-01,4931.16458481022
chem_pharm,nom,csa,2002-01-01,5197.56249857513
chem_pharm,nom,csa,2002-04-01,5353.19413552856
chem_pharm,nom,csa,2002-07-01,5465.52348912484
chem_pharm,nom,csa,2002-10-01,5385.85591919722
chem_pharm,nom,csa,2003-01-01,5410.87767376517
chem_pharm,nom,csa,2003-04-01,5498.85207485463
chem_pharm,nom,csa,2003-07-01,5653.42946613279
chem_pharm,nom,csa,2003-10-01,5847.97274937915
chem_pharm,nom,csa,2004-01-01,5969.27111731711
chem_pharm,nom,csa,2004-04-01,5990.28532134441
chem_pharm,nom,csa,2004-07-01,6063.29441629608
chem_pharm,nom,csa,2004-10-01,6110.06290758364
chem_pharm,nom,csa,2005-01-01,6237.83657345997
chem_pharm,nom,csa,2005-04-01,6309.64732382586
chem_pharm,nom,csa,2005-07-01,6514.74533091812
chem_pharm,nom,csa,2005-10-01,6734.92108379251
chem_pharm,nom,csa,2006-01-01,6871.93605394371
chem_pharm,nom,csa,2006-04-01,6939.58576933291
chem_pharm,nom,csa,2006-07-01,7202.38941336783
chem_pharm,nom,csa,2006-10-01,7604.96289328869
chem_pharm,nom,csa,2007-01-01,7660.32142144129
chem_pharm,nom,csa,2007-04-01,7734.92582277631
chem_pharm,nom,csa,2007-07-01,7879.66768871001
chem_pharm,nom,csa,2007-10-01,7861.36075248609
chem_pharm,nom,csa,2008-01-01,8010.54221955921
chem_pharm,nom,csa,2008-04-01,8223.83813521746
chem_pharm,nom,csa,2008-07-01,8061.25536574822
chem_pharm,nom,csa,2008-10-01,7640.58124306454
chem_pharm,nom,csa,2009-01-01,7633.06909653122
chem_pharm,nom,csa,2009-04-01,7846.68071437192
chem_pharm,nom,csa,2009-07-01,8058.30535492948
chem_pharm,nom,csa,2009-10-01,8251.56304477402
chem_pharm,nom,csa,2010-01-01,8313.3631339994
chem_pharm,nom,csa,2010-04-01,8185.70308132983
chem_pharm,nom,csa,2010-07-01,7904.1110678209
chem_pharm,nom,csa,2010-10-01,7915.78752361006
chem_pharm,nom,csa,2011-01-01,7946.94087797629
chem_pharm,nom,csa,2011-04-01,7817.96747041698
chem_pharm,nom,csa,2011-07-01,7501.94690634225
chem_pharm,nom,csa,2011-10-01,7809.69025701371
chem_pharm,nom,csa,2012-01-01,7839.57074664318
chem_pharm,nom,csa,2012-04-01,7877.35821538969
chem_pharm,nom,csa,2012-07-01,8145.40840251357
chem_pharm,nom,csa,2012-10-01,8310.64505667078
chem_pharm,nom,csa,2013-01-01,8364.33010739139
chem_pharm,nom,csa,2013-04-01,8488.73220108091
chem_pharm,nom,csa,2013-07-01,8487.65316143489
chem_pharm,nom,csa,2013-10-01,8388.67597820682
chem_pharm,nom,csa,2014-01-01,8419.91473179442
chem_pharm,nom,csa,2014-04-01,8536.92148264882
chem_pharm,nom,csa,2014-07-01,8623.66334125751
chem_pharm,nom,csa,2014-10-01,8699.48525394438
chem_pharm,nom,csa,2015-01-01,8676.0652117011
chem_pharm,nom,csa,2015-04-01,8898.77400832774
chem_pharm,nom,csa,2015-07-01,9469.33592036109
chem_pharm,nom,csa,2015-10-01,10002.0014856369
chem_pharm,nom,csa,2016-01-01,10022.517391349
chem_pharm,nom,csa,2016-04-01,10228.7764124201
chem_pharm,nom,csa,2016-07-01,10488.2942807758
chem_pharm,nom,csa,2016-10-01,10715.3393480489
chem_pharm,nom,csa,2017-01-01,10585.8479218303
chem_pharm,nom,csa,2017-04-01,10646.3850419618
chem_pharm,nom,csa,2017-07-01,10806.134919134
chem_pharm,nom,csa,2017-10-01,11183.6613980049
chem_pharm,nom,csa,2018-01-01,11623.3124131356
chem_pharm,nom,csa,2018-04-01,11738.4819563402
chem_pharm,nom,csa,2018-07-01,11717.8794705136
chem_pharm,nom,csa,2018-10-01,12202.432083378
chem_pharm,nom,csa,2019-01-01,11888.3793135765
chem_pharm,nom,csa,2019-04-01,12280.6501363735
chem_pharm,nom,csa,2019-07-01,12697.2432702007
chem_pharm,nom,csa,2019-10-01,12440.2377129045
chem_pharm,nom,csa,2020-01-01,12463.79450777
chem_pharm,nom,csa,2020-04-01,12578.1134388758
chem_pharm,nom,csa,2020-07-01,12226.1860481335
chem_pharm,nom,csa,2020-10-01,12697.2610057291
chem_pharm,nom,csa,2021-01-01,14164.8371430594
chem_pharm,nom,csa,2021-04-01,15403.0318221715
chem_pharm,nom,csa,2021-07-01,16153.7248830899
chem_pharm,nom,csa,2021-10-01,16770.2199668845
chem_pharm,nom,csa,2022-01-01,16109.5500844665
chem_pharm,nom,csa,2022-04-01,15490.717950121
chem_pharm,nom,csa,2022-07-01,15179.4405867478
chem_pharm,nom,csa,2022-10-01,15157.3350271845
chem_pharm,nom,csa,2023-01-01,14901.1726711444
chem_pharm,nom,csa,2023-04-01,14388.7624010328
chem_pharm,nom,csa,2023-07-01,14698.4857692018
chem_pharm,nom,csa,2023-10-01,14680.178632082
chem_pharm,nom,csa,2024-01-01,14940.8900112214
chem_pharm,nom,csa,2024-04-01,16092.0701921795
chem_pharm,nom,csa,2024-07-01,16406.5728038768
chem_pharm,nom,csa,2024-10-01,17223.7403129676
chem_pharm,nom,csa,2025-01-01,18159.9418307009
chem_pharm,nom,csa,2025-04-01,17081.3274574431
chem_pharm,nom,csa,2025-07-01,15362.0429665399
chem_pharm,nom,csa,2025-10-01,15346.7838441829
chem_pharm,nom,csa,2026-01-01,14696.7848890966
manu_other,nom,csa,1990-01-01,15279.7809815932
manu_other,nom,csa,1990-04-01,15549.4933728003
manu_other,nom,csa,1990-07-01,15568.9139724897
manu_other,nom,csa,1990-10-01,15671.1535929726
manu_other,nom,csa,1991-01-01,15942.9138645434
manu_other,nom,csa,1991-04-01,16048.7586491838
manu_other,nom,csa,1991-07-01,16115.1091203557
manu_other,nom,csa,1991-10-01,16086.530265532
manu_other,nom,csa,1992-01-01,16145.0504298783
manu_other,nom,csa,1992-04-01,16007.5172449827
manu_other,nom,csa,1992-07-01,15893.2032390172
manu_other,nom,csa,1992-10-01,15676.2685241786
manu_other,nom,csa,1993-01-01,15717.4900925076
manu_other,nom,csa,1993-04-01,15821.0296436975
manu_other,nom,csa,1993-07-01,15944.1005419587
manu_other,nom,csa,1993-10-01,16161.4887780246
manu_other,nom,csa,1994-01-01,16496.0773665527
manu_other,nom,csa,1994-04-01,16511.0157389194
manu_other,nom,csa,1994-07-01,16676.8655935572
manu_other,nom,csa,1994-10-01,16723.9836917793
manu_other,nom,csa,1995-01-01,16338.0233079618
manu_other,nom,csa,1995-04-01,16403.5923401788
manu_other,nom,csa,1995-07-01,16265.2557950522
manu_other,nom,csa,1995-10-01,16167.1891928433
manu_other,nom,csa,1996-01-01,16438.3900082132
manu_other,nom,csa,1996-04-01,16178.2082102745
manu_other,nom,csa,1996-07-01,16174.7715460884
manu_other,nom,csa,1996-10-01,16099.1262624994
manu_other,nom,csa,1997-01-01,16225.8509263234
manu_other,nom,csa,1997-04-01,16509.3675797855
manu_other,nom,csa,1997-07-01,16748.5336431423
manu_other,nom,csa,1997-10-01,16737.4896789139
manu_other,nom,csa,1998-01-01,16590.6844871884
manu_other,nom,csa,1998-04-01,16757.7311457897
manu_other,nom,csa,1998-07-01,16731.0354062303
manu_other,nom,csa,1998-10-01,16371.5323278562
manu_other,nom,csa,1999-01-01,16685.3427803887
manu_other,nom,csa,1999-04-01,16625.7156017764
manu_other,nom,csa,1999-07-01,16681.0253235455
manu_other,nom,csa,1999-10-01,16884.3273093382
manu_other,nom,csa,2000-01-01,16639.8947239391
manu_other,nom,csa,2000-04-01,16712.4374414323
manu_other,nom,csa,2000-07-01,16897.3036822654
manu_other,nom,csa,2000-10-01,17632.896824708
manu_other,nom,csa,2001-01-01,17836.9348651392
manu_other,nom,csa,2001-04-01,18048.4565262071
manu_other,nom,csa,2001-07-01,17781.3250179506
manu_other,nom,csa,2001-10-01,17648.2584080013
manu_other,nom,csa,2002-01-01,17528.7179339527
manu_other,nom,csa,2002-04-01,17835.4822859016
manu_other,nom,csa,2002-07-01,17841.3045018728
manu_other,nom,csa,2002-10-01,17675.9983175275
manu_other,nom,csa,2003-01-01,17356.8011201032
manu_other,nom,csa,2003-04-01,17334.2458851913
manu_other,nom,csa,2003-07-01,17529.4230544105
manu_other,nom,csa,2003-10-01,17690.6432269941
manu_other,nom,csa,2004-01-01,17579.8217688709
manu_other,nom,csa,2004-04-01,17760.6463112317
manu_other,nom,csa,2004-07-01,17665.6190202054
manu_other,nom,csa,2004-10-01,17802.8414608301
manu_other,nom,csa,2005-01-01,17904.4494713439
manu_other,nom,csa,2005-04-01,18681.8596340332
manu_other,nom,csa,2005-07-01,18817.5737501148
manu_other,nom,csa,2005-10-01,19009.7200924931
manu_other,nom,csa,2006-01-01,19449.9767377151
manu_other,nom,csa,2006-04-01,19854.5946741959
manu_other,nom,csa,2006-07-01,20006.1984593158
manu_other,nom,csa,2006-10-01,20507.0741957689
manu_other,nom,csa,2007-01-01,20790.9714517156
manu_other,nom,csa,2007-04-01,21326.311313048
manu_other,nom,csa,2007-07-01,21597.5392432813
manu_other,nom,csa,2007-10-01,21882.5644981395
manu_other,nom,csa,2008-01-01,22218.623711509
manu_other,nom,csa,2008-04-01,23191.4905691471
manu_other,nom,csa,2008-07-01,23135.7040206121
manu_other,nom,csa,2008-10-01,21784.2227539339
manu_other,nom,csa,2009-01-01,20189.0151261554
manu_other,nom,csa,2009-04-01,19937.2631744766
manu_other,nom,csa,2009-07-01,20202.7193964698
manu_other,nom,csa,2009-10-01,20246.3109720953
manu_other,nom,csa,2010-01-01,20484.2871035975
manu_other,nom,csa,2010-04-01,20782.0625676426
manu_other,nom,csa,2010-07-01,21287.757461921
manu_other,nom,csa,2010-10-01,21651.4579610567
manu_other,nom,csa,2011-01-01,22238.1512983092
manu_other,nom,csa,2011-04-01,22701.0345047356
manu_other,nom,csa,2011-07-01,22500.0923178027
manu_other,nom,csa,2011-10-01,22309.8284348923
manu_other,nom,csa,2012-01-01,22248.8097180483
manu_other,nom,csa,2012-04-01,21850.3962759641
manu_other,nom,csa,2012-07-01,21935.2697696032
manu_other,nom,csa,2012-10-01,21825.5689098406
manu_other,nom,csa,2013-01-01,21876.8794185465
manu_other,nom,csa,2013-04-01,22126.1280689885
manu_other,nom,csa,2013-07-01,22576.3166126658
manu_other,nom,csa,2013-10-01,22399.5297829421
manu_other,nom,csa,2014-01-01,22342.5822723078
manu_other,nom,csa,2014-04-01,22479.5686379618
manu_other,nom,csa,2014-07-01,22557.5605939734
manu_other,nom,csa,2014-10-01,22314.5320371887
manu_other,nom,csa,2015-01-01,21588.8548171209
manu_other,nom,csa,2015-04-01,20875.2454811498
manu_other,nom,csa,2015-07-01,20963.9207261049
manu_other,nom,csa,2015-10-01,20887.9039162217
manu_other,nom,csa,2016-01-01,21181.1549320312
manu_other,nom,csa,2016-04-01,20920.641589956598
manu_other,nom,csa,2016-07-01,21165.6282991443
manu_other,nom,csa,2016-10-01,20874.0929418932
manu_other,nom,csa,2017-01-01,21168.4161658839
manu_other,nom,csa,2017-04-01,21198.3038470959
manu_other,nom,csa,2017-07-01,21198.8725409016
manu_other,nom,csa,2017-10-01,21471.6073025974
manu_other,nom,csa,2018-01-01,21586.2618159081
manu_other,nom,csa,2018-04-01,21724.6176425118
manu_other,nom,csa,2018-07-01,21664.0265831927
manu_other,nom,csa,2018-10-01,22127.6593929029
manu_other,nom,csa,2019-01-01,22553.5829144657
manu_other,nom,csa,2019-04-01,22990.3181424779
manu_other,nom,csa,2019-07-01,23067.3242689117
manu_other,nom,csa,2019-10-01,22679.7673537505
manu_other,nom,csa,2020-01-01,22102.6066538843
manu_other,nom,csa,2020-04-01,18825.621493944
manu_other,nom,csa,2020-07-01,21820.4315564953
manu_other,nom,csa,2020-10-01,22482.3260729225
manu_other,nom,csa,2021-01-01,23438.589234779
manu_other,nom,csa,2021-04-01,23859.0246766228
manu_other,nom,csa,2021-07-01,24618.2650383298
manu_other,nom,csa,2021-10-01,24565.4069317337
manu_other,nom,csa,2022-01-01,25071.130523035
manu_other,nom,csa,2022-04-01,25530.142189468
manu_other,nom,csa,2022-07-01,25592.9111647126
manu_other,nom,csa,2022-10-01,25183.5659613265
manu_other,nom,csa,2023-01-01,26365.8552175112
manu_other,nom,csa,2023-04-01,25776.5666500343
manu_other,nom,csa,2023-07-01,25479.9634594917
manu_other,nom,csa,2023-10-01,25176.9705838181
manu_other,nom,csa,2024-01-01,24954.8405990819
manu_other,nom,csa,2024-04-01,24704.9913289605
manu_other,nom,csa,2024-07-01,24281.4143809777
manu_other,nom,csa,2024-10-01,24206.1648454857
manu_other,nom,csa,2025-01-01,24501.4326072204
manu_other,nom,csa,2025-04-01,24873.5856882316
manu_other,nom,csa,2025-07-01,24541.8543862111
manu_other,nom,csa,2025-10-01,24153.2504805617
manu_other,nom,csa,2026-01-01,24760.1523583517
