"CubeId";"devwkieffid"
"PublishingDate";"2026-06-05 09:00"

"Date";"D0";"D1";"D2";"Value"
"2008-08-20";"P";"E";"I";"85.2705"
"2008-08-21";"P";"E";"I";"85.1613"
"2008-08-22";"P";"E";"I";"84.9963"
"2008-08-25";"P";"E";"I";"84.9871"
"2008-08-26";"P";"E";"I";"85.2033"
"2008-08-27";"P";"E";"I";"85.4686"
"2008-08-28";"P";"E";"I";"85.349"
"2008-08-29";"P";"E";"I";"85.3296"
"2008-09-01";"P";"E";"I";"85.6261"
"2008-09-02";"P";"E";"I";"85.4309"
"2008-09-03";"P";"E";"I";"85.6611"
"2008-09-04";"P";"E";"I";"85.8967"
"2008-09-05";"P";"E";"I";"86.6805"
"2008-09-08";"P";"E";"I";"85.8628"
"2008-09-09";"P";"E";"I";"86.2512"
"2008-09-10";"P";"E";"I";"86.369"
"2008-09-11";"P";"E";"I";"86.893"
"2008-09-12";"P";"E";"I";"86.1377"
"2008-09-15";"P";"E";"I";"86.6481"
"2008-09-16";"P";"E";"I";"87.4855"
"2008-09-17";"P";"E";"I";"86.6123"
"2008-09-18";"P";"E";"I";"87.0044"
"2008-09-19";"P";"E";"I";"86.5175"
"2008-09-22";"P";"E";"I";"86.4333"
"2008-09-23";"P";"E";"I";"86.6656"
"2008-09-24";"P";"E";"I";"86.6459"
"2008-09-25";"P";"E";"I";"86.6912"
"2008-09-26";"P";"E";"I";"87.054"
"2008-09-29";"P";"E";"I";"87.3569"
"2008-09-30";"P";"E";"I";"87.7849"
"2008-10-01";"P";"E";"I";"87.7744"
"2008-10-02";"P";"E";"I";"88.208"
"2008-10-03";"P";"E";"I";"88.4584"
"2008-10-06";"P";"E";"I";"89.524"
"2008-10-07";"P";"E";"I";"89.8283"
"2008-10-08";"P";"E";"I";"89.9632"
"2008-10-09";"P";"E";"I";"89.8468"
"2008-10-10";"P";"E";"I";"91.4875"
"2008-10-13";"P";"E";"I";"90.4861"
"2008-10-14";"P";"E";"I";"90.11"
"2008-10-15";"P";"E";"I";"90.0742"
"2008-10-16";"P";"E";"I";"91.2261"
"2008-10-17";"P";"E";"I";"91.4578"
"2008-10-20";"P";"E";"I";"91.2995"
"2008-10-21";"P";"E";"I";"91.6646"
"2008-10-22";"P";"E";"I";"93.1417"
"2008-10-23";"P";"E";"I";"93.7091"
"2008-10-24";"P";"E";"I";"94.9969"
"2008-10-27";"P";"E";"I";"97.4659"
"2008-10-28";"P";"E";"I";"96.5068"
"2008-10-29";"P";"E";"I";"95.805"
"2008-10-30";"P";"E";"I";"94.7132"
"2008-10-31";"P";"E";"I";"96.1187"
"2008-11-03";"P";"E";"I";"94.6207"
"2008-11-04";"P";"E";"I";"94.6664"
"2008-11-05";"P";"E";"I";"93.9156"
"2008-11-06";"P";"E";"I";"93.7341"
"2008-11-07";"P";"E";"I";"93.9768"
"2008-11-10";"P";"E";"I";"93.5744"
"2008-11-11";"P";"E";"I";"94.1408"
"2008-11-12";"P";"E";"I";"95.0167"
"2008-11-13";"P";"E";"I";"95.1111"
"2008-11-14";"P";"E";"I";"93.7743"
"2008-11-17";"P";"E";"I";"93.6639"
"2008-11-18";"P";"E";"I";"93.697"
"2008-11-19";"P";"E";"I";"93.1162"
"2008-11-20";"P";"E";"I";"93.3932"
"2008-11-21";"P";"E";"I";"92.3016"
"2008-11-24";"P";"E";"I";"92.2089"
"2008-11-25";"P";"E";"I";"91.9259"
"2008-11-26";"P";"E";"I";"91.7636"
"2008-11-27";"P";"E";"I";"91.8663"
"2008-11-28";"P";"E";"I";"91.8994"
"2008-12-01";"P";"E";"I";"92.9089"
"2008-12-02";"P";"E";"I";"93.4535"
"2008-12-03";"P";"E";"I";"93.0658"
"2008-12-04";"P";"E";"I";"92.8228"
"2008-12-05";"P";"E";"I";"92.8416"
"2008-12-08";"P";"E";"I";"91.4035"
"2008-12-09";"P";"E";"I";"91.5301"
"2008-12-10";"P";"E";"I";"91.4505"
"2008-12-11";"P";"E";"I";"91.3001"
"2008-12-12";"P";"E";"I";"90.8186"
"2008-12-15";"P";"E";"I";"90.5008"
"2008-12-16";"P";"E";"I";"90.4317"
"2008-12-17";"P";"E";"I";"90.822"
"2008-12-18";"P";"E";"I";"93.2493"
"2008-12-19";"P";"E";"I";"92.6817"
"2008-12-22";"P";"E";"I";"92.8969"
"2008-12-23";"P";"E";"I";"93.8852"
"2008-12-24";"P";"E";"I";"94.6599"
"2008-12-25";"P";"E";"I";"94.9077"
"2008-12-26";"P";"E";"I";"95.1563"
"2008-12-29";"P";"E";"I";"95.4076"
"2008-12-30";"P";"E";"I";"95.9092"
"2008-12-31";"P";"E";"I";"96.2932"
"2009-01-01";"P";"E";"I";"95.9186"
"2009-01-02";"P";"E";"I";"95.5466"
"2009-01-05";"P";"E";"I";"95.1686"
"2009-01-06";"P";"E";"I";"95.2847"
"2009-01-07";"P";"E";"I";"95.5173"
"2009-01-08";"P";"E";"I";"95.5764"
"2009-01-09";"P";"E";"I";"95.8148"
"2009-01-12";"P";"E";"I";"95.5043"
"2009-01-13";"P";"E";"I";"96.5982"
"2009-01-14";"P";"E";"I";"96.8085"
"2009-01-15";"P";"E";"I";"97.2336"
"2009-01-16";"P";"E";"I";"96.5727"
"2009-01-19";"P";"E";"I";"96.1792"
"2009-01-20";"P";"E";"I";"96.3202"
"2009-01-21";"P";"E";"I";"96.909"
"2009-01-22";"P";"E";"I";"94.7609"
"2009-01-23";"P";"E";"I";"95.7203"
"2009-01-26";"P";"E";"I";"95.2252"
"2009-01-27";"P";"E";"I";"94.8072"
"2009-01-28";"P";"E";"I";"94.8268"
"2009-01-29";"P";"E";"I";"94.7433"
"2009-01-30";"P";"E";"I";"96.1627"
"2009-02-02";"P";"E";"I";"96.2714"
"2009-02-03";"P";"E";"I";"95.7835"
"2009-02-04";"P";"E";"I";"95.794"
"2009-02-05";"P";"E";"I";"95.9143"
"2009-02-06";"P";"E";"I";"95.3761"
"2009-02-09";"P";"E";"I";"95.0367"
"2009-02-10";"P";"E";"I";"95.0269"
"2009-02-11";"P";"E";"I";"95.778"
"2009-02-12";"P";"E";"I";"95.7428"
"2009-02-13";"P";"E";"I";"95.5555"
"2009-02-16";"P";"E";"I";"95.9717"
"2009-02-17";"P";"E";"I";"96.8405"
"2009-02-18";"P";"E";"I";"97.0703"
"2009-02-19";"P";"E";"I";"96.2515"
"2009-02-20";"P";"E";"I";"95.7393"
"2009-02-23";"P";"E";"I";"96.2306"
"2009-02-24";"P";"E";"I";"96.896"
"2009-02-25";"P";"E";"I";"96.2773"
"2009-02-26";"P";"E";"I";"96.5132"
"2009-02-27";"P";"E";"I";"96.5615"
"2009-03-02";"P";"E";"I";"96.9594"
"2009-03-03";"P";"E";"I";"96.7339"
"2009-03-04";"P";"E";"I";"97.0591"
"2009-03-05";"P";"E";"I";"97.1596"
"2009-03-06";"P";"E";"I";"97.9577"
"2009-03-09";"P";"E";"I";"98.0926"
"2009-03-10";"P";"E";"I";"97.9468"
"2009-03-11";"P";"E";"I";"97.4005"
"2009-03-12";"P";"E";"I";"97.2486"
"2009-03-13";"P";"E";"I";"93.7343"
"2009-03-16";"P";"E";"I";"93.5271"
"2009-03-17";"P";"E";"I";"93.4724"
"2009-03-18";"P";"E";"I";"93.6898"
"2009-03-19";"P";"E";"I";"93.4663"
"2009-03-20";"P";"E";"I";"93.8581"
"2009-03-23";"P";"E";"I";"93.5644"
"2009-03-24";"P";"E";"I";"94.1377"
"2009-03-25";"P";"E";"I";"94.5308"
"2009-03-26";"P";"E";"I";"94.449"
"2009-03-27";"P";"E";"I";"94.2239"
"2009-03-30";"P";"E";"I";"94.9182"
"2009-03-31";"P";"E";"I";"94.9337"
"2009-04-01";"P";"E";"I";"95.2505"
"2009-04-02";"P";"E";"I";"94.6881"
"2009-04-03";"P";"E";"I";"94.2957"
"2009-04-06";"P";"E";"I";"94.2954"
"2009-04-07";"P";"E";"I";"94.7717"
"2009-04-08";"P";"E";"I";"95.0418"
"2009-04-09";"P";"E";"I";"94.4721"
"2009-04-10";"P";"E";"I";"94.5923"
"2009-04-13";"P";"E";"I";"94.7125"
"2009-04-14";"P";"E";"I";"94.8315"
"2009-04-15";"P";"E";"I";"95.1436"
"2009-04-16";"P";"E";"I";"95.1426"
"2009-04-17";"P";"E";"I";"94.6802"
"2009-04-20";"P";"E";"I";"94.8347"
"2009-04-21";"P";"E";"I";"94.9599"
"2009-04-22";"P";"E";"I";"95.1596"
"2009-04-23";"P";"E";"I";"94.6135"
"2009-04-24";"P";"E";"I";"95.1616"
"2009-04-27";"P";"E";"I";"95.2811"
"2009-04-28";"P";"E";"I";"95.4768"
"2009-04-29";"P";"E";"I";"95.4712"
"2009-04-30";"P";"E";"I";"95.0968"
"2009-05-01";"P";"E";"I";"95.0935"
"2009-05-04";"P";"E";"I";"95.0872"
"2009-05-05";"P";"E";"I";"94.8765"
"2009-05-06";"P";"E";"I";"95.136"
"2009-05-07";"P";"E";"I";"94.8313"
"2009-05-08";"P";"E";"I";"94.7137"
"2009-05-11";"P";"E";"I";"95.0781"
"2009-05-12";"P";"E";"I";"94.9883"
"2009-05-13";"P";"E";"I";"94.9953"
"2009-05-14";"P";"E";"I";"95.0891"
"2009-05-15";"P";"E";"I";"95.2032"
"2009-05-18";"P";"E";"I";"94.595"
"2009-05-19";"P";"E";"I";"94.5755"
"2009-05-20";"P";"E";"I";"94.5693"
"2009-05-21";"P";"E";"I";"94.3547"
"2009-05-22";"P";"E";"I";"94.1445"
"2009-05-25";"P";"E";"I";"94.2861"
"2009-05-26";"P";"E";"I";"94.3752"
"2009-05-27";"P";"E";"I";"94.4593"
"2009-05-28";"P";"E";"I";"94.6349"
"2009-05-29";"P";"E";"I";"94.5471"
"2009-06-01";"P";"E";"I";"94.5505"
"2009-06-02";"P";"E";"I";"94.5588"
"2009-06-03";"P";"E";"I";"94.2508"
"2009-06-04";"P";"E";"I";"94.5056"
"2009-06-05";"P";"E";"I";"94.3816"
"2009-06-08";"P";"E";"I";"94.3291"
"2009-06-09";"P";"E";"I";"94.5575"
"2009-06-10";"P";"E";"I";"94.5948"
"2009-06-11";"P";"E";"I";"94.8087"
"2009-06-12";"P";"E";"I";"95.0336"
"2009-06-15";"P";"E";"I";"94.999"
"2009-06-16";"P";"E";"I";"95.3591"
"2009-06-17";"P";"E";"I";"95.2669"
"2009-06-18";"P";"E";"I";"95.6614"
"2009-06-19";"P";"E";"I";"95.146"
"2009-06-22";"P";"E";"I";"95.5754"
"2009-06-23";"P";"E";"I";"95.8015"
"2009-06-24";"P";"E";"I";"95.8107"
"2009-06-25";"P";"E";"I";"94.3212"
"2009-06-26";"P";"E";"I";"94.1067"
"2009-06-29";"P";"E";"I";"94.4481"
"2009-06-30";"P";"E";"I";"94.5656"
"2009-07-01";"P";"E";"I";"94.5564"
"2009-07-02";"P";"E";"I";"94.5992"
"2009-07-03";"P";"E";"I";"94.7964"
"2009-07-06";"P";"E";"I";"94.8433"
"2009-07-07";"P";"E";"I";"94.9456"
"2009-07-08";"P";"E";"I";"95.1034"
"2009-07-09";"P";"E";"I";"95.1489"
"2009-07-10";"P";"E";"I";"95.1179"
"2009-07-13";"P";"E";"I";"95.0992"
"2009-07-14";"P";"E";"I";"94.9592"
"2009-07-15";"P";"E";"I";"94.7103"
"2009-07-16";"P";"E";"I";"94.8777"
"2009-07-17";"P";"E";"I";"94.6712"
"2009-07-20";"P";"E";"I";"94.5265"
"2009-07-21";"P";"E";"I";"94.5831"
"2009-07-22";"P";"E";"I";"94.7429"
"2009-07-23";"P";"E";"I";"94.5527"
"2009-07-24";"P";"E";"I";"94.1937"
"2009-07-27";"P";"E";"I";"94.2062"
"2009-07-28";"P";"E";"I";"94.1691"
"2009-07-29";"P";"E";"I";"94.2551"
"2009-07-30";"P";"E";"I";"93.8178"
"2009-07-31";"P";"E";"I";"93.4986"
"2009-08-03";"P";"E";"I";"94.0081"
"2009-08-04";"P";"E";"I";"93.8805"
"2009-08-05";"P";"E";"I";"93.8597"
"2009-08-06";"P";"E";"I";"93.7608"
"2009-08-07";"P";"E";"I";"93.7982"
"2009-08-10";"P";"E";"I";"93.4152"
"2009-08-11";"P";"E";"I";"93.4923"
"2009-08-12";"P";"E";"I";"93.9198"
"2009-08-13";"P";"E";"I";"93.6918"
"2009-08-14";"P";"E";"I";"93.8808"
"2009-08-17";"P";"E";"I";"94.3372"
"2009-08-18";"P";"E";"I";"94.4147"
"2009-08-19";"P";"E";"I";"94.6054"
"2009-08-20";"P";"E";"I";"94.756"
"2009-08-21";"P";"E";"I";"94.9242"
"2009-08-24";"P";"E";"I";"94.7266"
"2009-08-25";"P";"E";"I";"94.8032"
"2009-08-26";"P";"E";"I";"94.7518"
"2009-08-27";"P";"E";"I";"94.4493"
"2009-08-28";"P";"E";"I";"94.6489"
"2009-08-31";"P";"E";"I";"94.8985"
"2009-09-01";"P";"E";"I";"94.887"
"2009-09-02";"P";"E";"I";"94.8619"
"2009-09-03";"P";"E";"I";"94.9857"
"2009-09-04";"P";"E";"I";"94.9155"
"2009-09-07";"P";"E";"I";"94.8463"
"2009-09-08";"P";"E";"I";"94.7469"
"2009-09-09";"P";"E";"I";"94.8001"
"2009-09-10";"P";"E";"I";"94.8853"
"2009-09-11";"P";"E";"I";"94.906"
"2009-09-14";"P";"E";"I";"94.988"
"2009-09-15";"P";"E";"I";"94.7461"
"2009-09-16";"P";"E";"I";"94.5503"
"2009-09-17";"P";"E";"I";"94.4628"
"2009-09-18";"P";"E";"I";"94.6408"
"2009-09-21";"P";"E";"I";"94.597"
"2009-09-22";"P";"E";"I";"94.6337"
"2009-09-23";"P";"E";"I";"94.7424"
"2009-09-24";"P";"E";"I";"94.7388"
"2009-09-25";"P";"E";"I";"94.7325"
"2009-09-28";"P";"E";"I";"94.7827"
"2009-09-29";"P";"E";"I";"94.7196"
"2009-09-30";"P";"E";"I";"94.7719"
"2009-10-01";"P";"E";"I";"94.1931"
"2009-10-02";"P";"E";"I";"94.5082"
"2009-10-05";"P";"E";"I";"94.5986"
"2009-10-06";"P";"E";"I";"94.5752"
"2009-10-07";"P";"E";"I";"94.4588"
"2009-10-08";"P";"E";"I";"94.2282"
"2009-10-09";"P";"E";"I";"94.0862"
"2009-10-12";"P";"E";"I";"93.9507"
"2009-10-13";"P";"E";"I";"94.0934"
"2009-10-14";"P";"E";"I";"94.1044"
"2009-10-15";"P";"E";"I";"94.334"
"2009-10-16";"P";"E";"I";"94.0936"
"2009-10-19";"P";"E";"I";"94.2249"
"2009-10-20";"P";"E";"I";"94.3131"
"2009-10-21";"P";"E";"I";"94.4423"
"2009-10-22";"P";"E";"I";"94.2423"
"2009-10-23";"P";"E";"I";"94.316"
"2009-10-26";"P";"E";"I";"94.233"
"2009-10-27";"P";"E";"I";"94.0895"
"2009-10-28";"P";"E";"I";"94.31"
"2009-10-29";"P";"E";"I";"94.386"
"2009-10-30";"P";"E";"I";"94.4037"
"2009-11-02";"P";"E";"I";"94.465"
"2009-11-03";"P";"E";"I";"94.2851"
"2009-11-04";"P";"E";"I";"94.3615"
"2009-11-05";"P";"E";"I";"94.4181"
"2009-11-06";"P";"E";"I";"94.2607"
"2009-11-09";"P";"E";"I";"94.3437"
"2009-11-10";"P";"E";"I";"94.2866"
"2009-11-11";"P";"E";"I";"94.3545"
"2009-11-12";"P";"E";"I";"94.3166"
"2009-11-13";"P";"E";"I";"94.3109"
"2009-11-16";"P";"E";"I";"94.3803"
"2009-11-17";"P";"E";"I";"94.326"
"2009-11-18";"P";"E";"I";"94.2371"
"2009-11-19";"P";"E";"I";"94.1043"
"2009-11-20";"P";"E";"I";"94.1557"
"2009-11-23";"P";"E";"I";"94.2443"
"2009-11-24";"P";"E";"I";"94.2264"
"2009-11-25";"P";"E";"I";"94.3597"
"2009-11-26";"P";"E";"I";"94.3708"
"2009-11-27";"P";"E";"I";"94.3894"
"2009-11-30";"P";"E";"I";"94.4204"
"2009-12-01";"P";"E";"I";"94.3829"
"2009-12-02";"P";"E";"I";"94.3448"
"2009-12-03";"P";"E";"I";"94.3222"
"2009-12-04";"P";"E";"I";"94.3652"
"2009-12-07";"P";"E";"I";"94.0754"
"2009-12-08";"P";"E";"I";"94.085"
"2009-12-09";"P";"E";"I";"94.0999"
"2009-12-10";"P";"E";"I";"94.0131"
"2009-12-11";"P";"E";"I";"93.9539"
"2009-12-14";"P";"E";"I";"93.921"
"2009-12-15";"P";"E";"I";"93.9004"
"2009-12-16";"P";"E";"I";"93.8221"
"2009-12-17";"P";"E";"I";"94.2436"
"2009-12-18";"P";"E";"I";"94.7062"
"2009-12-21";"P";"E";"I";"94.8557"
"2009-12-22";"P";"E";"I";"94.698"
"2009-12-23";"P";"E";"I";"94.9101"
"2009-12-24";"P";"E";"I";"95.2146"
"2009-12-25";"P";"E";"I";"95.1918"
"2009-12-28";"P";"E";"I";"95.1704"
"2009-12-29";"P";"E";"I";"95.3912"
"2009-12-30";"P";"E";"I";"95.1979"
"2009-12-31";"P";"E";"I";"95.4302"
"2010-01-01";"P";"E";"I";"95.3173"
"2010-01-04";"P";"E";"I";"95.2035"
"2010-01-05";"P";"E";"I";"95.3676"
"2010-01-06";"P";"E";"I";"95.3698"
"2010-01-07";"P";"E";"I";"95.4683"
"2010-01-08";"P";"E";"I";"95.5474"
"2010-01-11";"P";"E";"I";"95.7787"
"2010-01-12";"P";"E";"I";"95.8569"
"2010-01-13";"P";"E";"I";"95.6724"
"2010-01-14";"P";"E";"I";"95.5723"
"2010-01-15";"P";"E";"I";"95.7684"
"2010-01-18";"P";"E";"I";"95.8742"
"2010-01-19";"P";"E";"I";"95.8161"
"2010-01-20";"P";"E";"I";"95.8395"
"2010-01-21";"P";"E";"I";"96.0165"
"2010-01-22";"P";"E";"I";"96.0977"
"2010-01-25";"P";"E";"I";"95.9357"
"2010-01-26";"P";"E";"I";"96.0801"
"2010-01-27";"P";"E";"I";"96.0392"
"2010-01-28";"P";"E";"I";"95.9441"
"2010-01-29";"P";"E";"I";"96.2534"
"2010-02-01";"P";"E";"I";"95.973"
"2010-02-02";"P";"E";"I";"95.8972"
"2010-02-03";"P";"E";"I";"95.9351"
"2010-02-04";"P";"E";"I";"96.0817"
"2010-02-05";"P";"E";"I";"96.1446"
"2010-02-08";"P";"E";"I";"96.1898"
"2010-02-09";"P";"E";"I";"96.2247"
"2010-02-10";"P";"E";"I";"96.2161"
"2010-02-11";"P";"E";"I";"96.2333"
"2010-02-12";"P";"E";"I";"96.2326"
"2010-02-15";"P";"E";"I";"96.3252"
"2010-02-16";"P";"E";"I";"96.2711"
"2010-02-17";"P";"E";"I";"96.0673"
"2010-02-18";"P";"E";"I";"96.278"
"2010-02-19";"P";"E";"I";"96.2945"
"2010-02-22";"P";"E";"I";"96.319"
"2010-02-23";"P";"E";"I";"96.175"
"2010-02-24";"P";"E";"I";"96.3076"
"2010-02-25";"P";"E";"I";"96.3289"
"2010-02-26";"P";"E";"I";"96.3063"
"2010-03-01";"P";"E";"I";"96.2708"
"2010-03-02";"P";"E";"I";"96.2742"
"2010-03-03";"P";"E";"I";"96.2564"
"2010-03-04";"P";"E";"I";"96.2064"
"2010-03-05";"P";"E";"I";"96.2342"
"2010-03-08";"P";"E";"I";"96.1708"
"2010-03-09";"P";"E";"I";"96.1805"
"2010-03-10";"P";"E";"I";"96.1921"
"2010-03-11";"P";"E";"I";"96.2201"
"2010-03-12";"P";"E";"I";"96.2851"
"2010-03-15";"P";"E";"I";"96.5243"
"2010-03-16";"P";"E";"I";"96.8001"
"2010-03-17";"P";"E";"I";"96.7775"
"2010-03-18";"P";"E";"I";"97.0204"
"2010-03-19";"P";"E";"I";"97.7184"
"2010-03-22";"P";"E";"I";"97.9118"
"2010-03-23";"P";"E";"I";"97.7296"
"2010-03-24";"P";"E";"I";"98.1526"
"2010-03-25";"P";"E";"I";"98.184"
"2010-03-26";"P";"E";"I";"98.0252"
"2010-03-29";"P";"E";"I";"97.9021"
"2010-03-30";"P";"E";"I";"97.8625"
"2010-03-31";"P";"E";"I";"97.8809"
"2010-04-01";"P";"E";"I";"98.5321"
"2010-04-02";"P";"E";"I";"98.2595"
"2010-04-05";"P";"E";"I";"97.9926"
"2010-04-06";"P";"E";"I";"97.7288"
"2010-04-07";"P";"E";"I";"97.7084"
"2010-04-08";"P";"E";"I";"97.6741"
"2010-04-09";"P";"E";"I";"97.565"
"2010-04-12";"P";"E";"I";"96.898"
"2010-04-13";"P";"E";"I";"97.2441"
"2010-04-14";"P";"E";"I";"97.4024"
"2010-04-15";"P";"E";"I";"97.5705"
"2010-04-16";"P";"E";"I";"97.5978"
"2010-04-19";"P";"E";"I";"97.5276"
"2010-04-20";"P";"E";"I";"97.5588"
"2010-04-21";"P";"E";"I";"97.5541"
"2010-04-22";"P";"E";"I";"97.6069"
"2010-04-23";"P";"E";"I";"97.5692"
"2010-04-26";"P";"E";"I";"97.4613"
"2010-04-27";"P";"E";"I";"97.3205"
"2010-04-28";"P";"E";"I";"97.5709"
"2010-04-29";"P";"E";"I";"97.4294"
"2010-04-30";"P";"E";"I";"97.3875"
"2010-05-03";"P";"E";"I";"97.5116"
"2010-05-04";"P";"E";"I";"97.496"
"2010-05-05";"P";"E";"I";"97.4704"
"2010-05-06";"P";"E";"I";"97.4461"
"2010-05-07";"P";"E";"I";"98.6054"
"2010-05-10";"P";"E";"I";"97.5154"
"2010-05-11";"P";"E";"I";"98.8203"
"2010-05-12";"P";"E";"I";"98.8603"
"2010-05-13";"P";"E";"I";"99.1291"
"2010-05-14";"P";"E";"I";"99.3974"
"2010-05-17";"P";"E";"I";"99.4284"
"2010-05-18";"P";"E";"I";"99.2408"
"2010-05-19";"P";"E";"I";"99.3474"
"2010-05-20";"P";"E";"I";"97.6267"
"2010-05-21";"P";"E";"I";"96.7833"
"2010-05-24";"P";"E";"I";"97.1855"
"2010-05-25";"P";"E";"I";"97.5947"
"2010-05-26";"P";"E";"I";"97.4866"
"2010-05-27";"P";"E";"I";"97.9715"
"2010-05-28";"P";"E";"I";"97.2758"
"2010-05-31";"P";"E";"I";"97.4771"
"2010-06-01";"P";"E";"I";"97.6908"
"2010-06-02";"P";"E";"I";"98.1683"
"2010-06-03";"P";"E";"I";"97.8016"
"2010-06-04";"P";"E";"I";"98.4406"
"2010-06-07";"P";"E";"I";"99.6463"
"2010-06-08";"P";"E";"I";"99.9631"
"2010-06-09";"P";"E";"I";"100.6057"
"2010-06-10";"P";"E";"I";"100.4189"
"2010-06-11";"P";"E";"I";"100.158"
"2010-06-14";"P";"E";"I";"99.7237"
"2010-06-15";"P";"E";"I";"99.0519"
"2010-06-16";"P";"E";"I";"99.5627"
"2010-06-17";"P";"E";"I";"100.4883"
"2010-06-18";"P";"E";"I";"100.499"
"2010-06-21";"P";"E";"I";"100.7984"
"2010-06-22";"P";"E";"I";"101.5052"
"2010-06-23";"P";"E";"I";"101.7576"
"2010-06-24";"P";"E";"I";"101.9085"
"2010-06-25";"P";"E";"I";"101.9741"
"2010-06-28";"P";"E";"I";"103.0875"
"2010-06-29";"P";"E";"I";"104.2723"
"2010-06-30";"P";"E";"I";"104.6216"
"2010-07-01";"P";"E";"I";"104.9024"
"2010-07-02";"P";"E";"I";"103.6772"
"2010-07-05";"P";"E";"I";"103.8094"
"2010-07-06";"P";"E";"I";"103.6259"
"2010-07-07";"P";"E";"I";"103.5653"
"2010-07-08";"P";"E";"I";"103.7278"
"2010-07-09";"P";"E";"I";"103.4673"
"2010-07-12";"P";"E";"I";"103.2626"
"2010-07-13";"P";"E";"I";"103.831"
"2010-07-14";"P";"E";"I";"102.7569"
"2010-07-15";"P";"E";"I";"103.2835"
"2010-07-16";"P";"E";"I";"102.7125"
"2010-07-19";"P";"E";"I";"101.9964"
"2010-07-20";"P";"E";"I";"101.3606"
"2010-07-21";"P";"E";"I";"102.3"
"2010-07-22";"P";"E";"I";"103.5943"
"2010-07-23";"P";"E";"I";"102.7062"
"2010-07-26";"P";"E";"I";"101.7998"
"2010-07-27";"P";"E";"I";"100.934"
"2010-07-28";"P";"E";"I";"100.3133"
"2010-07-29";"P";"E";"I";"100.663"
"2010-07-30";"P";"E";"I";"102.2835"
"2010-08-02";"P";"E";"I";"101.2074"
"2010-08-03";"P";"E";"I";"100.9002"
"2010-08-04";"P";"E";"I";"100.6675"
"2010-08-05";"P";"E";"I";"100.1746"
"2010-08-06";"P";"E";"I";"100.2946"
"2010-08-09";"P";"E";"I";"100.1495"
"2010-08-10";"P";"E";"I";"99.7037"
"2010-08-11";"P";"E";"I";"100.4725"
"2010-08-12";"P";"E";"I";"101.4257"
"2010-08-13";"P";"E";"I";"102.3786"
"2010-08-16";"P";"E";"I";"103.8965"
"2010-08-17";"P";"E";"I";"103.2613"
"2010-08-18";"P";"E";"I";"103.1021"
"2010-08-19";"P";"E";"I";"103.8156"
"2010-08-20";"P";"E";"I";"104.4393"
"2010-08-23";"P";"E";"I";"105.1381"
"2010-08-24";"P";"E";"I";"105.0444"
"2010-08-25";"P";"E";"I";"105.7635"
"2010-08-26";"P";"E";"I";"105.4995"
"2010-08-27";"P";"E";"I";"105.9356"
"2010-08-30";"P";"E";"I";"105.4071"
"2010-08-31";"P";"E";"I";"106.6513"
"2010-09-01";"P";"E";"I";"106.6252"
"2010-09-02";"P";"E";"I";"106.3537"
"2010-09-03";"P";"E";"I";"105.9544"
"2010-09-06";"P";"E";"I";"105.282"
"2010-09-07";"P";"E";"I";"106.7959"
"2010-09-08";"P";"E";"I";"107.8952"
"2010-09-09";"P";"E";"I";"106.8407"
"2010-09-10";"P";"E";"I";"106.0952"
"2010-09-13";"P";"E";"I";"105.9564"
"2010-09-14";"P";"E";"I";"106.8017"
"2010-09-15";"P";"E";"I";"105.9231"
"2010-09-16";"P";"E";"I";"105.5889"
"2010-09-17";"P";"E";"I";"103.0601"
"2010-09-20";"P";"E";"I";"104.606"
"2010-09-21";"P";"E";"I";"104.7073"
"2010-09-22";"P";"E";"I";"104.3198"
"2010-09-23";"P";"E";"I";"104.1638"
"2010-09-24";"P";"E";"I";"104.7031"
"2010-09-27";"P";"E";"I";"103.714"
"2010-09-28";"P";"E";"I";"104.1658"
"2010-09-29";"P";"E";"I";"103.6112"
"2010-09-30";"P";"E";"I";"103.4115"
"2010-10-01";"P";"E";"I";"102.4481"
"2010-10-04";"P";"E";"I";"102.8904"
"2010-10-05";"P";"E";"I";"103.158"
"2010-10-06";"P";"E";"I";"102.6516"
"2010-10-07";"P";"E";"I";"102.5783"
"2010-10-08";"P";"E";"I";"102.0908"
"2010-10-11";"P";"E";"I";"102.4185"
"2010-10-12";"P";"E";"I";"102.4285"
"2010-10-13";"P";"E";"I";"102.5905"
"2010-10-14";"P";"E";"I";"102.664"
"2010-10-15";"P";"E";"I";"101.7375"
"2010-10-18";"P";"E";"I";"102.6828"
"2010-10-19";"P";"E";"I";"102.5291"
"2010-10-20";"P";"E";"I";"102.5398"
"2010-10-21";"P";"E";"I";"101.2786"
"2010-10-22";"P";"E";"I";"100.8815"
"2010-10-25";"P";"E";"I";"100.4484"
"2010-10-26";"P";"E";"I";"100.7508"
"2010-10-27";"P";"E";"I";"100.139"
"2010-10-28";"P";"E";"I";"100.2674"
"2010-10-29";"P";"E";"I";"99.7657"
"2010-11-01";"P";"E";"I";"99.0053"
"2010-11-02";"P";"E";"I";"99.0831"
"2010-11-03";"P";"E";"I";"99.228"
"2010-11-04";"P";"E";"I";"99.1103"
"2010-11-05";"P";"E";"I";"100.446"
"2010-11-08";"P";"E";"I";"101.1618"
"2010-11-09";"P";"E";"I";"101.9609"
"2010-11-10";"P";"E";"I";"101.6193"
"2010-11-11";"P";"E";"I";"102.204"
"2010-11-12";"P";"E";"I";"102.2597"
